text,label
"for anyone who grew up on disney 's 1950 treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor .",0
"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups .",2
"the actors do n't inhabit their roles -- they 're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",0
the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .,0
"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while .",0
the logic of it all will be greek to anyone not predisposed to the movie 's rude and crude humor .,0
"as a hybrid teen thriller and murder mystery , murder by numbers fits the profile too closely .",2
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take .",0
"you 'll forget about it by monday , though , and if they 're old enough to have developed some taste , so will your kids .",0
"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . '",4
the next generation of mob movie .,2
"johnson has , in his first film , set himself a task he is not nearly up to .",2
one fantastic -lrb- and educational -rrb- documentary .,4
"13 conversations may be a bit too enigmatic and overly ambitious to be fully successful , but sprecher and her screenwriting partner and sister , karen sprecher , do n't seem ever to run out of ideas .",2
hey arnold !,2
... a delicious crime drama on par with the slickest of mamet .,4
"a fascinating , bombshell documentary that should shame americans , regardless of whether or not ultimate blame finally lies with kissinger .",4
robinson 's web of suspense matches the page-turning frenzy that clancy creates .,4
"daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails .",4
"an easy watch , except for the annoying demeanour of its lead character .",2
kids should have a stirring time at this beautifully drawn movie .,4
"gangster no. 1 is solid , satisfying fare for adults .",4
"more intimate than spectacular , e.t. is carried less by wow factors than by its funny , moving yarn that holds up well after two decades .",4
"anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film .",4
like these russo guys lookin ' for their mamet instead found their sturges .,2
"e.t. works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .",4
"the santa clause 2 is a barely adequate babysitter for older kids , but i 've got to give it thumbs down .",2
"it 's not particularly subtle ... however , it still manages to build to a terrifying , if obvious , conclusion .",2
a delicious and delicately funny look at the residents of a copenhagen neighborhood coping with the befuddling complications life tosses at them .,4
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing .,4
judith and zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .,4
"meeting , even exceeding expectations , it 's the best sequel since the empire strikes back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .",4
so original in its base concept that you can not help but get caught up .,4
would n't it be funny if a bunch of allied soldiers went undercover as women in a german factory during world war ii ?,2
"the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen .",0
hits one out of the park for the ` they do n't make 'em like that anymore ' department .,2
"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity .",0
a very depressing movie of many missed opportunities .,0
an exceedingly clever piece of cinema .,4
"a smart , compelling drama .",4
-- but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while .,4
"... unlikable , uninteresting , unfunny , and completely , utterly inept .",0
"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast .",0
"provides the kind of ` laugh therapy ' i need from movie comedies -- offbeat humor , amusing characters , and a happy ending .",4
who needs love like this ?,2
how much you are moved by the emotional tumult of -lrb- françois and michèle 's -rrb- relationship depends a lot on how interesting and likable you find them .,2
those with an interest in new or singular sorts of film experiences will find what time is it there ?,2
nothing more than a run-of-the-mill action flick .,2
"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor .",4
as happily glib and vicious as its characters .,2
a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .,4
at all .,2
"going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through .",2
a remarkable film by bernard rose .,4
huppert 's superbly controlled display of murderous vulnerability ensures that malice has a very human face .,2
hugh grant and sandra bullock are two such likeable actors .,4
the film is about the relationships rather than about the outcome .,2
"try hell house , which documents the cautionary christian spook-a-rama of the same name .",2
"jolting into charleston rhythms , the story has the sizzle of old news that has finally found the right vent -lrb- accurate ?",2
"if you can keep your eyes open amid all the blood and gore , you 'll see del toro has brought unexpected gravity to blade ii .",2
the film is often filled with a sense of pure wonderment and excitement not often seen in today 's cinema du sarcasm,4
... tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .,2
touché !,2
"it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .",4
i admired this work a lot .,4
wait for pay per view or rental but do n't dismiss barbershop out of hand .,2
"perhaps it 's cliche to call the film ` refreshing , ' but it is .",4
"a road trip that will get you thinking , ` are we there yet ? '",2
i ca n't .,2
"it remains to be seen whether statham can move beyond the crime-land action genre , but then again , who says he has to ?",2
"there ought to be a directing license , so that ed burns can have his revoked .",0
"delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year .",4
"this boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of chinese , one which can only qualify as a terrible tragedy .",2
... salaciously simplistic .,2
disney has always been hit-or-miss when bringing beloved kids ' books to the screen ... tuck everlasting is a little of both .,2
... has virtually no script at all ...,0
like other great documentaries ... this goes after one truth -lrb- the ford administration 's complicity in tearing ` orphans ' from their mothers -rrb- and stumbles upon others even more compelling .,2
secret ballot is too contemplative to be really funny .,2
forget about one oscar nomination for julianne moore this year - she should get all five .,4
"adams , with four scriptwriters , takes care with the characters , who are so believable that you feel what they feel .",4
hate it because it 's lousy .,0
"there is an almost poignant dimension to the way that every major stunt seagal 's character ... performs is shot from behind , as if it could fool us into thinking that we 're not watching a double .",2
"long before it 's over , you 'll be thinking of 51 ways to leave this loser .",0
"if i have to choose between gorgeous animation and a lame story -lrb- like , say , treasure planet -rrb- or so-so animation and an exciting , clever story with a batch of appealing characters , i 'll take the latter every time .",2
an extraordinary dramatic experience .,4
two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .,4
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",4
"except as an acting exercise or an exceptionally dark joke , you wonder what anyone saw in this film that allowed it to get made .",2
the best animated feature to hit theaters since beauty and the beast 11 years ago .,4
"writer-director david jacobson and his star , jeremy renner , have made a remarkable film that explores the monster 's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted .",4
a stylistic romp that 's always fun to watch .,4
the cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters .,0
so unique and stubborn and charismatic that you want it to be better and more successful than it is .,2
"be prepared to cling to the edge of your seat , tense with suspense .",4
"` anyone with a passion for cinema , and indeed sex , should see it as soon as possible . '",4
showtime 's starry cast could be both an asset and a detriment .,2
"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",2
"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",4
... you can be forgiven for realizing that you 've spent the past 20 minutes looking at your watch and waiting for frida to just die already .,0
"but watching huppert , a great actress tearing into a landmark role , is riveting .",4
this is a superior horror flick .,4
than ` magnifique ' .,2
it 's as if a bored cage spent the duration of the film 's shooting schedule waiting to scream : `` got aids yet ? '',0
this tuxedo ... should have been sent back to the tailor for some major alterations .,0
"afraid to pitch into farce , yet only half-hearted in its spy mechanics , all the queen 's men is finally just one long drag .",0
a meatballs for the bare-midriff generation .,2
"a naturally funny film , home movie makes you crave chris smith 's next movie .",4
"... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .",2
the universal theme of becoming a better person through love has never been filmed more irresistibly than in ` baran . ',4
"if you 're not totally weirded - out by the notion of cinema as community-therapy spectacle , quitting hits home with disorienting force .",2
there is nothing redeeming about this movie .,0
"not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .",4
it recycles every cliché about gays in what is essentially an extended soap opera .,0
"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality ... takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .",2
"i know we 're not supposed to take it seriously , but i ca n't shake the thought that undercover brother missed an opportunity to strongly present some profound social commentary .",2
"driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs .",4
"the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .",0
"when a film is created solely because it 's a marketable product , soulless and ugly movies like this are the result .",0
stay clear of reminding yourself that it 's a `` true story '' and you 're likely to have one helluva time at the movies .,4
john leguizamo may be a dramatic actor -- just not in this movie .,0
how about surprising us by trying something new ?,0
"shadyac shoots his film like an m. night shyamalan movie , and he frequently maintains the same snail 's pace ; he just forgot to add any genuine tension .",0
this is one for the ages .,4
you do n't have to know about music to appreciate the film 's easygoing blend of comedy and romance .,4
it 's about time .,2
"a highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world .",2
"this is a stunning film , a one-of-a-kind tour de force .",4
completely awful iranian drama ... as much fun as a grouchy ayatollah in a cold mosque .,0
"directed with purpose and finesse by england 's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft .",4
"like mike is a harmlessly naïve slice of b-ball fantasy , fit for filling in during the real nba 's off-season .",2
... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? '',0
an exquisitely crafted and acted tale .,4
just another fish-out-of-water story that barely stays afloat .,0
director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .,0
it 's a sight to behold .,2
the whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .,0
the obligatory break-ups and hook-ups do n't seem to have much emotional impact on the characters .,2
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth .,0
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .,4
"there 's just no currency in deriding james bond for being a clichéd , doddering , misogynistic boy 's club .",2
"witty , contemplative , and sublimely beautiful .",4
it 's just plain boring .,2
monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .,4
"hardly a nuanced portrait of a young woman 's breakdown , the film nevertheless works up a few scares .",2
mildly amusing .,2
"when compared to the usual , more somber festival entries , davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic .",4
a waste of good performances .,0
"if the first men in black was money , the second is small change .",0
wait for it to hit cable .,2
"prancing his way through the tailor-made part of a male hooker approaching the end of his vitality , jagger obviously relishes every self-mocking moment .",2
a remarkable 179-minute meditation on the nature of revolution .,4
... a magnificent drama well worth tracking down .,4
calculated swill .,2
"for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over , no such thing is a big letdown .",0
what an embarrassment .,0
kung pow seems like some futile concoction that was developed hastily after oedekerk and his fellow moviemakers got through crashing a college keg party .,0
mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and\/or restroom and not feel as if he or she has missed anything .,0
"often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself .",2
"so faithful to the doldrums of the not-quite-urban , not-quite-suburban milieu as to have viewers recoiling from the reality check .",2
"cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",2
a whale of a good time for both children and parents seeking christian-themed fun .,4
"the movie occasionally threatens to become didactic , but it 's too grounded in the reality of its characters to go over the edge .",2
a cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall .,2
"the most wondrous love story in years , it is a great film .",4
woody allen can write and deliver a one liner as well as anybody .,4
one of the very best movies ever made about the life of moviemaking .,4
where 's the movie here ?,0
"better still , he does all of this , and more , while remaining one of the most savagely hilarious social critics this side of jonathan swift .",4
"if this movie were a book , it would be a page-turner , you ca n't wait to see what happens next .",4
"the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .",4
this flick is about as cool and crowd-pleasing as a documentary can get .,4
"depending upon your reaction to this movie , you may never again be able to look at a red felt sharpie pen without disgust , a thrill , or the giggles .",2
it is also beautifully acted .,4
"despite all the closed-door hanky-panky , the film is essentially juiceless .",0
a passionately inquisitive film determined to uncover the truth and hopefully inspire action .,4
it 's hard to fairly judge a film like ringu when you 've seen the remake first .,2
this is an interesting movie ! '',4
the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies ... but the film suffers from its own difficulties .,2
a crass and insulting homage to great films like some like it hot and the john wayne classics .,0
"a few artsy flourishes aside , narc is as gritty as a movie gets these days .",2
this is the first full scale wwii flick from hong kong 's john woo .,2
` snow dogs ' has both .,2
absurdities and clichés accumulate like lint in a fat man 's navel .,0
"while the story is better-focused than the incomprehensible anne rice novel it 's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",0
who is this movie for ?,2
"in trying to be daring and original , it comes off as only occasionally satirical and never fresh .",2
"lends itself to the narcotizing bland -lrb- sinister , though not nearly so sinister as the biennial disney girl movie -rrb- machinations of the biennial disney boy movie .",2
sandra bullock 's best dramatic performance to date -lrb- is -rrb- almost enough to lift -lrb- this -rrb- thrill-kill cat-and-mouser ... above its paint-by-numbers plot .,2
the cast is uniformly excellent and relaxed .,4
an almost unbearably morbid love story .,0
watching spirited away is like watching an eastern imagination explode .,2
"chicago is sophisticated , brash , sardonic , completely joyful in its execution .",4
"charlie hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a dickensian hero .",4
a heroic tale of persistence that is sure to win viewers ' hearts .,4
"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen .",4
"if you can tolerate the redneck-versus-blueblood cliches that the film trades in , sweet home alabama is diverting in the manner of jeff foxworthy 's stand-up act .",2
"with one exception , every blighter in this particular south london housing project digs into dysfunction like it 's a big , comforting jar of marmite , to be slathered on crackers and served as a feast of bleakness .",2
"as a vehicle to savour binoche 's skill , the film is well worthwhile .",4
"it 's a brilliant , honest performance by nicholson , but the film is an agonizing bore except when the fantastic kathy bates turns up .",2
"you might say tykwer has done all that heaven allows , if you wanted to make as anti-kieslowski a pun as possible .",2
"rob schneider , dana carvey and sarah michelle gellar in the philadelphia story ?",2
"hey , at least the title of this film lets you know exactly where it 's heading .",2
"when perry fists a bull at the moore farm , it 's only a matter of time before he gets the upper hand in matters of the heart .",2
"it wraps up a classic mother\/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it 's not all new , at least it looks pretty .",2
"it ends up being neither , and fails at both endeavors .",0
a trite psychological thriller designed to keep the audience guessing and guessing -- which is not to be confused with suspecting -- until it comes time to wrap things up and send the viewers home .,2
will no doubt delight plympton 's legion of fans ; others may find 80 minutes of these shenanigans exhausting .,2
to imagine the life of harry potter as a martial arts adventure told by a lobotomized woody allen is to have some idea of the fate that lies in store for moviegoers lured to the mediocrity that is kung pow : enter the fist .,0
delirious fun .,4
"the animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication .",0
nachtwey clears the cynicism right out of you .,2
"brutally honest and told with humor and poignancy , which makes its message resonate .",4
one gets the impression the creators of do n't ask do n't tell laughed a hell of a lot at their own jokes .,2
is red dragon worthy of a place alongside the other hannibal movies ?,2
"there are far worse messages to teach a young audience , which will probably be perfectly happy with the sloppy slapstick comedy .",2
mr. koshashvili is a director to watch .,4
"what will , most likely , turn out to be the most repellent movie of 2002 .",0
"by the end , you just do n't care whether that cold-hearted snake petrovich -lrb- that would be reno -rrb- gets his comeuppance .",2
"ana is a vivid , vibrant individual and the movie 's focus upon her makes it successful and accessible .",4
such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show .,0
"a free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments .",0
"perfectly enjoyable , instantly forgettable , nothing to write home about .",2
"stevenson 's performance is at once clueless and fiercely committed , a volatile combination .",2
"it 's packed to bursting with incident , and with scores of characters , some fictional , some from history .",2
"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens .",0
"the actors are appealing , but elysian fields is idiotic and absurdly sentimental .",2
`` the mothman prophecies '' is a difficult film to shake from your conscience when night falls .,2
a funny and well-contructed black comedy where the old adage `` be careful what you wish for '' is given a full workout .,4
"ultimately , it ponders the reasons we need stories so much .",2
"but when it does , you 're entirely unprepared .",2
is this love or is it masochism ?,2
"sensual , funny and , in the end , very touching .",4
a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...,0
"scooby doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation .",4
"open-ended and composed of layer upon layer , talk to her is a cinephile 's feast , an invitation to countless interpretations .",2
filmmakers who can deftly change moods are treasures and even marvels .,4
"just one more collection of penis , breast and flatulence gags in search of a story .",0
a doa dud from frame one .,0
the catch is that they 're stuck with a script that prevents them from firing on all cylinders .,0
a really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .,2
"filled with alexandre desplat 's haunting and sublime music , the movie completely transfixes the audience .",4
"the story is virtually impossible to follow here , but there 's a certain style and wit to the dialogue .",2
... overly melodramatic ...,0
nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay .,0
a giggle a minute .,4
"the band performances featured in drumline are red hot ... -lrb- but -rrb- from a mere story point of view , the film 's ice cold .",2
tiresomely derivative and hammily acted .,0
the use of cgi and digital ink-and-paint make the thing look really slick .,4
-lrb- u -rrb- nrelentingly stupid .,0
"i felt sad for lise not so much because of what happens as because she was captured by this movie when she obviously belongs in something lighter and sunnier , by rohmer , for example .",2
an overwrought taiwanese soaper about three people and their mixed-up relationship .,2
"more mature than fatal attraction , more complete than indecent proposal and more relevant than 9 1\/2 weeks , unfaithful is at once intimate and universal cinema .",4
"every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .",0
bearable .,2
"shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic .",4
"a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown .",4
the filmmakers might want to look it up .,2
has its share of arresting images .,2
"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves .",0
a lively and engaging examination of how similar obsessions can dominate a family .,4
all the well-meaningness in the world ca n't erase the fact that the believer feels like a 12-step program for the jewish nazi .,0
exists then as an occasionally insightful acting exercise .,2
one of those strained caper movies that 's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .,0
"it is a kickass , dense sci-fi action thriller hybrid that delivers and then some .",4
"there 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .",0
disturbingly superficial in its approach to the material .,0
you ca n't believe anyone would really buy this stuff .,0
a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender $ 9 and 93 minutes of unrecoverable life .,0
the main problem being that it 's only a peek .,2
the intent is almost exactly the same -lrb- as the full monty -rrb- .,2
"... plays like a badly edited , 91-minute trailer -lrb- and -rrb- the director ca n't seem to get a coherent rhythm going .",0
looks like a high school film project completed the day before it was due .,0
the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,2
a little objectivity could have gone a long way .,2
"this is a movie full of grace and , ultimately , hope .",4
"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",2
it 's a shame that the storyline and its underlying themes ... finally seem so impersonal or even shallow .,0
it may even fall into the category of films you love to hate .,2
crikey indeed .,2
you 'll probably love it .,4
-lrb- a -rrb- rather thinly-conceived movie .,0
"it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout .",4
"cattaneo should have followed the runaway success of his first film , the full monty , with something different .",2
"crossroads feels like a teenybopper ed wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .",0
offers a guilt-free trip into feel-good territory .,4
"a melancholy , emotional film .",2
heaven is a haunting dramatization of a couple 's moral ascension .,2
"in the end , though , it is only mildly amusing when it could have been so much more .",2
thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer .,4
it wo n't rock any boats but is solid meat-and-potatoes filmmaking .,2
"unspools like a highbrow , low-key , 102-minute infomercial , blending entrepreneurial zeal with the testimony of satisfied customers .",2
vulgar is too optimistic a title .,0
majidi 's direction has never been smoother or more confident .,4
"made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america 's skin-deep notions of pulchritude .",2
"that rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .",4
"peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the dogtown experience .",4
a dazzling dream of a documentary .,4
a touching drama about old age and grief with a tour de force performance by michel piccoli .,4
"too silly to be frightening , too stolid to be funny , it projects the same lazy affability as its nominal star , david arquette .",0
vampire epic succeeds as spooky action-packed trash of the highest order .,2
julia is played with exasperating blandness by laura regan .,0
"if this holiday movie is supposed to be a gift , somebody unwrapped it early , took out all the good stuff , and left behind the crap -lrb- literally -rrb- .",0
dense and enigmatic ... elusive ... stagy and stilted,2
one just waits grimly for the next shock without developing much attachment to the characters .,2
"strange , funny , twisted , brilliant and macabre .",4
a very bad sign .,0
"tunney , brimming with coltish , neurotic energy , holds the screen like a true star .",4
one of the worst films of 2002 .,0
... a fairly disposable yet still entertaining b picture .,2
"spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations",0
foster and whitaker are especially fine .,4
"this road movie gives you emotional whiplash , and you 'll be glad you went along for the ride .",4
not nearly long enough .,2
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a respectable sequel .",2
`` solaris '' is a shapeless inconsequential move relying on the viewer to do most of the work .,0
"a one-trick pony whose few t&a bits still ca n't save itself from being unoriginal , unfunny and unrecommendable .",0
"defies logic , the laws of physics and almost anyone 's willingness to believe in it .",2
handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .,2
"as an actress , madonna is one helluva singer .",4
"davis has energy , but she does n't bother to make her heroine 's book sound convincing , the gender-war ideas original , or the comic scenes fly .",2
"in imax in short , it 's just as wonderful on the big screen .",4
a family-friendly fantasy that ends up doing very little with its imaginative premise .,2
this time kaufman 's imagination has failed him .,0
gibney and jarecki just want to string the bastard up .,2
over age 15 ?,2
"it is dark , brooding and slow , and takes its central idea way too seriously .",0
chao was chen kaige 's assistant for years in china .,2
"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality .",4
it 's petty thievery like this that puts flimsy flicks like this behind bars,0
so riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .,2
changing lanes is an anomaly for a hollywood movie ; it 's a well-written and occasionally challenging social drama that actually has something interesting to say .,4
"... with the candy-like taste of it fading faster than 25-cent bubble gum , i realized this is a throwaway movie that wo n't stand the test of time .",0
i just loved every minute of this film .,4
-lrb- howard -rrb- so good as leon barlow ... that he hardly seems to be acting .,4
"it 's a good film -- not a classic , but odd , entertaining and authentic .",4
"ramsay is clearly extraordinarily talented , and based on three short films and two features , here 's betting her third feature will be something to behold .",4
"a slight and obvious effort , even for one whose target demographic is likely still in the single digits , age-wise .",2
so here it is : it 's about a family of sour immortals .,2
84 minutes of rolling musical back beat and supercharged cartoon warfare .,2
"the year 's greatest adventure , and jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .",4
director roger michell does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .,2
provides a very moving and revelatory footnote to the holocaust .,4
very stupid and annoying .,0
"almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .",2
he nonetheless appreciates the art and reveals a music scene that transcends culture and race .,4
"the kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive .",4
"together , tok and o orchestrate a buoyant , darkly funny dance of death .",4
it 's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland .,0
"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future .",4
a dreary indulgence .,2
"bittersweet comedy\/drama full of life , hand gestures , and some really adorable italian guys .",4
you can sip your vintage wines and watch your merchant ivory productions ; i 'll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week .,4
extremely bad .,0
it 's hard to imagine acting that could be any flatter .,0
you have no affinity for most of the characters .,0
it would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire .,0
the acting is n't much better .,0
an intelligently made -lrb- and beautifully edited -rrb- picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .,4
"great story , bad idea for a movie .",2
"only for young children , if them .",2
guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .,0
"while this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .",2
equilibrium is what george orwell might have imagined had today 's mood-altering drug therapy been envisioned by chemists in 1949 .,2
... a good film that must have baffled the folks in the marketing department .,4
"it 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .",0
"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",0
"last orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced .",4
and that should tell you everything you need to know about all the queen 's men .,2
not even the hanson brothers can save it,0
the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .,4
... an inviting piece of film .,4
it would work much better as a one-hour tv documentary .,2
"enjoyably fast-moving , hard-hitting documentary .",4
"manages to transcend the sex , drugs and show-tunes plot into something far richer .",4
sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation .,2
"it 's tough , astringent , darkly funny and ... well , it 's also generic , untidy , condescending and mild of impact rather than stunning .",2
"the production design , score and choreography are simply intoxicating .",4
"though few will argue that it ranks with the best of herzog 's works , invincible shows he 's back in form , with an astoundingly rich film .",4
what 's missing in murder by numbers is any real psychological grounding for the teens ' deviant behaviour .,0
the isolated moments of creative insanity finally are lost in the thin soup of canned humor .,2
all of the filmmakers ' calculations ca n't rescue brown sugar from the curse of blandness .,0
a thought-provoking look at how western foreign policy - however well intentioned - can wreak havoc in other cultures .,2
"using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead .",2
arty gay film .,2
"while the glass slipper does n't quite fit , pumpkin is definitely a unique modern fairytale .",2
that such a horrible movie could have sprung from such a great one is one of the year 's worst cinematic tragedies .,0
"if this is cinema , i pledge allegiance to cagney and lacey .",0
suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,0
moore provides an invaluable service by sparking debate and encouraging thought .,4
it has the courage to wonder about big questions with sincerity and devotion .,4
"lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .",4
feels more like a rejected x-files episode than a credible account of a puzzling real-life happening .,0
a somewhat disappointing and meandering saga .,2
the movie does has some entertainment value - how much depends on how well you like chris rock .,2
"silly , loud and goofy .",2
"it 's super - violent , super-serious and super-stupid .",0
"mr. deeds is , as comedy goes , very silly -- and in the best way .",4
"it 's a trifle of a movie , with a few laughs surrounding an unremarkable soft center .",2
some may choose to interpret the film 's end as hopeful or optimistic but i think payne is after something darker .,2
"unexpected moments of authentically impulsive humor are the hallmark of this bittersweet , uncommonly sincere movie that portrays the frank humanity of ... emotional recovery .",4
"a markedly inactive film , city is conversational bordering on confessional .",0
"in scope , ambition and accomplishment , children of the century ... takes kurys ' career to a whole new level .",4
